"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|ArterialBlood|Plasma|Aciclovir|Concentration in container [µmol/l]","Organism|ArterialBlood|Plasma|Aciclovir|Plasma Unbound [µmol/l]","Organism|ArterialBlood|BloodCells|Aciclovir|Concentration in container [µmol/l]","Organism|ArterialBlood|Aciclovir|Whole Blood [µmol/l]"
41,1650,0.246542,0.2191609,0.1789012,0.1252206,0.175009
41,1665,0.2314918,0.2054467,0.1677064,0.117384,0.1640573
41,1680,0.2173929,0.1926166,0.1572332,0.1100525,0.1538115
41,1695,0.2041839,0.1806126,0.1474343,0.1031931,0.1442255
41,1710,0.1918068,0.1693802,0.1382652,0.0967747,0.1352556
41,1725,0.1802077,0.1588684,0.1296845,0.09076809,0.1268613
41,1740,0.1693366,0.1490304,0.1216537,0.08514649,0.119005
41,1755,0.1591468,0.1398222,0.114137,0.0798848,0.1116516
41,1770,0.1495942,0.1312024,0.1071006,0.07495939,0.1047682
41,1785,0.1406382,0.1231327,0.1005134,0.07034837,0.09832408
41,1800,0.1322401,0.1155772,0.09434581,0.06603114,0.09229056
41,1815,0.124364,0.1085019,0.08857024,0.06198834,0.08664054
41,1830,0.1169766,0.1018758,0.08316128,0.05820218,0.08134917
41,1845,0.110046,0.095669,0.07809471,0.05465571,0.07639275
41,1860,0.1035435,0.08985458,0.07334839,0.05133342,0.07174964
41,1875,0.09744139,0.08440689,0.06890143,0.04822071,0.06739938
41,1890,0.09171437,0.07930217,0.06473444,0.04530398,0.06332302
41,1905,0.08633865,0.07451829,0.06082936,0.04257059,0.05950287
41,1920,0.08129191,0.07003449,0.05716923,0.04000868,0.05592236
41,1935,0.07655337,0.06583142,0.05373826,0.03760718,0.05256603
41,1950,0.07210355,0.06189099,0.05052168,0.03535576,0.04941943
41,1965,0.06792426,0.05819634,0.04750573,0.03324478,0.04646911
41,1980,0.06399859,0.05473177,0.0446776,0.03126528,0.04370252
41,1995,0.06031042,0.05148234,0.04202509,0.02940872,0.04110774
41,2010,0.05684463,0.04843407,0.03953679,0.0276671,0.03867359
41,2025,0.05358753,0.04557431,0.03720236,0.02603319,0.03638999
41,2040,0.05052589,0.04289085,0.03501185,0.02450003,0.03424716
41,2055,0.04764753,0.04037246,0.03295608,0.02306118,0.03223616
41,2070,0.0449411,0.03800868,0.03102653,0.02171068,0.03034862
41,2085,0.04239596,0.03578972,0.02921519,0.02044293,0.02857673
41,2100,0.04000211,0.0337064,0.02751457,0.01925269,0.02691316
41,2115,0.03775022,0.03175017,0.0259177,0.01813506,0.02535107
41,2130,0.03563156,0.02991302,0.02441803,0.01708547,0.02388407
41,2145,0.03363791,0.02818742,0.02300942,0.01609962,0.02250615
41,2160,0.03176155,0.02656632,0.02168612,0.01517348,0.02121169
41,2175,0.02999534,0.02504321,0.0204428,0.01430333,0.01999546
41,2190,0.02833247,0.02361185,0.01927438,0.0134856,0.01885251
41,2205,0.02676667,0.02226656,0.01817622,0.01271705,0.01777829
41,2220,0.025292,0.02100193,0.0171439,0.01199458,0.01676848
41,2235,0.02390293,0.01981293,0.01617331,0.01131533,0.01581906
41,2250,0.02259428,0.01869487,0.01526064,0.01067661,0.01492629
41,2265,0.02136119,0.01764335,0.01440229,0.01007591,0.01408665
41,2280,0.02019912,0.01665427,0.0135949,0.009510876,0.01329687
41,2295,0.01910379,0.01572375,0.01283532,0.008979308,0.01255386
41,2310,0.0180712,0.0148482,0.0121206,0.008479144,0.01185475
41,2325,0.0170976,0.01402424,0.011448,0.008008454,0.01119682
41,2340,0.01617945,0.01324868,0.01081491,0.007565418,0.01057755
41,2355,0.01531347,0.01251858,0.01021893,0.007148355,0.009994576
41,2370,0.01449654,0.01183114,0.009657775,0.006755664,0.009445668
41,2385,0.01372575,0.01118377,0.009129322,0.006385863,0.008928753
41,2400,0.01299838,0.01057403,0.008631588,0.006037561,0.008441887
41,2415,0.01231186,0.009999621,0.008162702,0.005709448,0.007983239
41,2430,0.0116638,0.009458427,0.007720924,0.005400309,0.007551112
41,2445,0.01105194,0.008948433,0.007304615,0.005108994,0.007143897
41,2460,0.01047416,0.008467764,0.006912244,0.004834433,0.006760098
41,2475,0.009928489,0.008014657,0.006542373,0.004575617,0.006398308
41,2490,0.009413041,0.007587458,0.006193649,0.004331603,0.006057206
41,2505,0.008926074,0.007184623,0.005864815,0.004101507,0.005735558
41,2520,0.008465928,0.006804691,0.005554677,0.003884495,0.005432199
41,2535,0.008031067,0.006446308,0.005262128,0.003679794,0.005146046
41,2550,0.007620027,0.006108188,0.00498612,0.003486668,0.004876074
41,2565,0.00723144,0.005789132,0.004725675,0.003304432,0.004621323
41,2580,0.006864025,0.005488018,0.004479874,0.003132446,0.004380899
41,2595,0.006516568,0.005203784,0.004247854,0.002970103,0.004153954
41,2610,0.006187939,0.004935444,0.004028808,0.00281684,0.0039397
41,2625,0.005877065,0.004682064,0.003821974,0.002672122,0.003737391
41,2640,0.005582941,0.004442771,0.003626639,0.002535452,0.003546331
41,2655,0.005304624,0.004216745,0.003442134,0.00240636,0.003365865
41,2670,0.005041221,0.004003214,0.003267828,0.002284405,0.003195374
41,2685,0.004791897,0.003801456,0.003103133,0.002169176,0.003034284
41,2700,0.004555861,0.003610788,0.00294749,0.002060281,0.002882049
41,2715,0.004332372,0.003430571,0.002800379,0.001957356,0.00273816
41,2730,0.004120732,0.003260205,0.002661309,0.001860058,0.002602136
41,2745,0.003920281,0.003099124,0.002529818,0.001768064,0.002473526
41,2760,0.003730401,0.002946799,0.002405475,0.001681071,0.002351907
41,2775,0.003550507,0.002802728,0.00228787,0.001598793,0.002236879
41,2790,0.003380049,0.002666445,0.002176622,0.001520963,0.002128069
41,2805,0.00321851,0.002537506,0.002071369,0.001447328,0.002025122
41,2820,0.0030654,0.002415495,0.001971771,0.001377651,0.001927709
41,2835,0.002920259,0.002300024,0.001877512,0.001311709,0.001835516
41,2850,0.002782653,0.002190724,0.00178829,0.001249291,0.00174825
41,2865,0.002652173,0.002087248,0.001703823,0.001190201,0.001665636
41,2880,0.002528432,0.001989272,0.001623845,0.001134251,0.001587412
42,0,0,0,0,0,0
42,3,14.40153,14.68266,11.87545,8.574203,12.42253
42,6,12.98129,11.89706,9.622437,6.758129,9.995656
42,9,11.13328,9.323699,7.541082,5.28652,7.829943
42,12,9.384298,7.651258,6.188398,4.336466,6.424785
42,15,7.96372,6.530856,5.282208,3.70009,5.483472
42,18,6.877243,5.751313,4.651708,3.257539,4.828617
42,21,6.066469,5.193987,4.200938,2.941338,4.360507
42,24,5.466012,4.786452,3.87132,2.710281,4.018269
42,27,5.020237,4.482233,3.625266,2.537913,3.762835
42,30,4.686304,4.250216,3.437608,2.40654,3.568056
42,33,4.43257,4.069198,3.291199,2.3041,3.416111
42,36,4.236111,3.924515,3.174179,2.222257,3.294679
42,39,4.080599,3.805874,3.078221,2.155166,3.195112
42,42,3.954419,3.70603,2.997467,2.098713,3.111323
42,45,3.849327,3.619861,2.927772,2.049992,3.039009
42,48,3.759463,3.543713,2.866184,2.006934,2.975105
42,51,3.680665,3.474983,2.810594,1.968064,2.917423
42,54,3.609986,3.411817,2.759505,1.932331,2.864407
42,57,3.545342,3.352894,2.711848,1.898991,2.81495
42,60,3.485237,3.297257,2.666848,1.867501,2.768248
42,63,3.428595,3.244212,2.623944,1.837472,2.723718
42,66,3.37465,3.193256,2.582731,1.808621,2.680941
42,69,3.322853,3.144028,2.542915,1.780742,2.639612
42,72,3.272806,3.096258,2.504278,1.753686,2.599506
42,75,3.224225,3.049749,2.466661,1.727341,2.560458
42,78,3.176882,3.004344,2.429937,1.701619,2.522336
42,81,3.130615,2.959926,2.394011,1.676454,2.485041
42,84,3.085309,2.916409,2.358815,1.651799,2.448504
42,87,3.040881,2.87373,2.324296,1.627618,2.412668
42,90,2.99727,2.831837,2.290413,1.603882,2.377494
42,93,2.954424,2.790691,2.257133,1.580568,2.342946
42,96,2.912304,2.750254,2.224427,1.557657,2.308993
42,99,2.870874,2.710497,2.192272,1.535131,2.275612
42,102,2.830105,2.671394,2.160645,1.512976,2.242779
42,105,2.789976,2.632924,2.12953,1.491179,2.210479
42,108,2.750468,2.595068,2.098912,1.469732,2.178694
42,111,2.711565,2.557811,2.068778,1.448623,2.147411
42,114,2.673252,2.521136,2.039114,1.427845,2.116618
42,117,2.635516,2.48503,2.009912,1.407389,2.086303
42,120,2.598345,2.44948,1.981159,1.387249,2.056454
42,135,2.420574,2.279665,1.843811,1.291049,1.913877
42,150,2.25543,2.122175,1.716432,1.201839,1.78165
42,165,2.101912,1.975961,1.598173,1.119021,1.658893
42,180,1.95913,1.840114,1.488299,1.042079,1.544841
42,195,1.826288,1.713835,1.386164,0.9705577,1.438823
42,210,1.702666,1.596411,1.29119,0.9040536,1.340239
42,225,1.587601,1.487192,1.202853,0.8421975,1.248544
42,240,1.480479,1.385582,1.12067,0.7846514,1.163238
42,255,1.38074,1.291036,1.0442,0.7311066,1.083862
42,270,1.287861,1.203052,0.9730382,0.6812785,1.009996
42,285,1.201361,1.121165,0.9068073,0.6349035,0.9412484
42,300,1.120792,1.044945,0.8451598,0.591738,0.8772584
42,315,1.045741,0.9739937,0.7877738,0.5515566,0.817692
42,330,0.9758239,0.9079419,0.7343507,0.5141502,0.762239
42,345,0.9106829,0.8464469,0.684613,0.4793244,0.7106116
42,360,0.8499863,0.7891901,0.6383032,0.4468989,0.6625423
42,375,0.793426,0.7358755,0.595182,0.4167061,0.6177828
42,390,0.7407153,0.6862283,0.5550269,0.3885902,0.5761022
42,405,0.691588,0.6399928,0.5176313,0.3624067,0.537286
42,420,0.6457961,0.5969315,0.4828029,0.3380207,0.5011345
42,435,0.6031092,0.5568234,0.4503632,0.3153072,0.4674624
42,450,0.5633127,0.5194627,0.4201456,0.2941497,0.4360969
42,465,0.5262086,0.4846599,0.3919968,0.2744409,0.4068789
42,480,0.4916109,0.4522369,0.3657728,0.2560797,0.3796587
42,495,8.423014,6.952888,5.623551,3.93907,5.837775
42,510,5.115583,4.644068,3.756159,2.629556,3.898699
42,525,4.250522,3.987521,3.225139,2.258177,3.347664
42,540,3.860254,3.640471,2.944442,2.061842,3.056378
42,555,3.574811,3.370179,2.725827,1.908779,2.829461
42,570,3.325066,3.131033,2.532404,1.773295,2.62867
42,585,3.096527,2.912338,2.355522,1.649391,2.445048
42,600,2.885052,2.710442,2.192227,1.535012,2.275532
42,615,2.688768,2.523429,2.040969,1.429073,2.118517
42,630,2.506337,2.349899,1.900617,1.33078,1.972825
42,645,2.336672,2.188721,1.770255,1.239488,1.837505
42,660,2.178826,2.038926,1.6491,1.154648,1.711743
42,675,2.031918,1.89964,1.536444,1.075761,1.594805
42,690,1.895161,1.770082,1.431657,1.002386,1.486035
42,705,1.767828,1.649545,1.334165,0.9341205,1.384838
42,720,1.649247,1.537375,1.243441,0.8705949,1.290666
42,735,1.5388,1.432975,1.159001,0.8114702,1.203018
42,750,1.435917,1.335794,1.080401,0.7564347,1.121431
42,765,1.340069,1.245325,1.007229,0.7052,1.045479
42,780,1.250764,1.161095,0.9391027,0.6574988,0.9747643
42,795,1.167548,1.082666,0.875669,0.6130835,0.9089206
42,810,1.089997,1.009634,0.8166002,0.5717246,0.8476077
42,825,1.01772,0.9416221,0.7615915,0.5332086,0.7905092
42,840,0.9503505,0.8782799,0.7103598,0.4973373,0.7373312
42,855,0.8875498,0.8192821,0.6626419,0.4639266,0.6878005
42,870,0.8290023,0.7643265,0.6181933,0.432805,0.6416636
42,885,0.7744148,0.7131324,0.5767872,0.4038137,0.5986845
42,900,0.7235145,0.6654387,0.5382122,0.3768048,0.5586442
42,915,0.6760477,0.6210026,0.5022718,0.3516408,0.5213386
42,930,0.6317784,0.5795979,0.4687835,0.3281936,0.4865783
42,945,0.5904871,0.5410151,0.4375773,0.3063444,0.454187
42,960,0.5519692,0.5050585,0.4084953,0.2859825,0.4240004
42,975,8.479704,7.00242,5.663613,3.967108,5.879355
42,990,5.168817,4.690458,3.79368,2.655818,3.937641
42,1005,4.300491,4.031021,3.260322,2.282802,3.38418
42,1020,3.907326,3.681345,2.977501,2.08498,3.09069
42,1035,3.618999,3.40849,2.756814,1.930466,2.861621
42,1050,3.366603,3.166979,2.561478,1.793644,2.658845
42,1065,3.135567,2.946063,2.3828,1.668482,2.473358
42,1080,2.921779,2.742105,2.217836,1.552935,2.302112
42,1095,2.723305,2.553149,2.065007,1.445897,2.143466
42,1110,2.538835,2.377808,1.92319,1.346578,1.996253
42,1125,2.367257,2.214936,1.791458,1.254327,1.859511
42,1140,2.20761,2.06355,1.669016,1.168586,1.732414
42,1155,2.059015,1.922775,1.555156,1.088856,1.614225
42,1170,1.920672,1.791822,1.44924,1.014691,1.504283
42,1185,1.79185,1.669975,1.350689,0.9456845,1.401988
42,1200,1.671873,1.55658,1.258974,0.8814652,1.306787
42,1215,1.560116,1.451033,1.173607,0.8216912,1.218176
42,1230,1.456003,1.352778,1.094138,0.7660471,1.135687
42,1245,1.358999,1.2613,1.02015,0.7142416,1.058888
42,1260,1.268608,1.176123,0.9512579,0.6660047,0.9873794
42,1275,1.184371,1.096808,0.887107,0.6210873,0.9207913
42,1290,1.105862,1.022944,0.8273655,0.5792575,0.8587801
42,1305,1.032683,0.9541519,0.7717257,0.5402999,0.8010266
42,1320,0.9644665,0.8900774,0.7199017,0.5040141,0.7472339
42,1335,0.9008694,0.8303926,0.6716282,0.4702144,0.6971267
42,1350,0.8415729,0.7747924,0.6266583,0.4387279,0.6504486
42,1365,0.7862809,0.722993,0.5847625,0.409394,0.6069614
42,1380,0.7347162,0.6747293,0.5457265,0.3820625,0.5664426
42,1395,0.6866246,0.6297583,0.5093535,0.3565956,0.5286881
42,1410,0.641765,0.587849,0.475457,0.3328628,0.4935041
42,1425,0.5999191,0.5487933,0.4438684,0.3107459,0.4607158
42,1440,0.5608793,0.5123923,0.414427,0.2901326,0.4301562
42,1455,0.5244548,0.4784641,0.3869856,0.2709196,0.4016726
42,1470,0.490467,0.4468383,0.3614064,0.2530104,0.375122
42,1485,0.4587491,0.4173554,0.3375604,0.2363149,0.3503704
42,1500,0.4291461,0.3898678,0.3153282,0.2207493,0.3272939
42,1515,0.4015135,0.3642376,0.2945983,0.2062356,0.3057769
42,1530,0.3757164,0.3403365,0.2752669,0.1927011,0.2857114
42,1545,0.3516305,0.3180458,0.257238,0.1800786,0.266998
42,1560,0.3291391,0.2972547,0.240422,0.1683053,0.2495434
42,1575,0.3081344,0.2778606,0.2247358,0.1573232,0.2332617
42,1590,0.2885158,0.2597678,0.2101023,0.147078,0.2180726
42,1605,0.2701897,0.2428875,0.1964494,0.1375194,0.2039013
42,1620,0.2530689,0.2271367,0.18371,0.1286005,0.1906783
42,1635,0.2370721,0.2124385,0.171822,0.1202777,0.178339
42,1650,0.2221234,0.1987207,0.1607269,0.11251,0.1668227
42,1665,0.2081524,0.1859168,0.150371,0.1052598,0.1560737
42,1680,0.1950931,0.173964,0.1407035,0.09849173,0.1460393
42,1695,0.1828846,0.1628049,0.1316779,0.09217301,0.1366711
42,1710,0.1714695,0.1523851,0.1232503,0.08627304,0.1279237
42,1725,0.1607951,0.1426549,0.1153804,0.08076347,0.1197551
42,1740,0.1508117,0.1335673,0.1080303,0.07561783,0.112126
42,1755,0.1414735,0.1250789,0.1011648,0.07081155,0.105
42,1770,0.1327373,0.1171493,0.09475125,0.06632163,0.09834304
42,1785,0.1245632,0.1097407,0.08875912,0.06212679,0.09212353
42,1800,0.1169139,0.1028179,0.08315995,0.05820705,0.0863119
42,1815,0.1097545,0.09634835,0.07792731,0.05454394,0.08088072
42,1830,0.1030527,0.09030144,0.07303653,0.05112017,0.07580438
42,1845,0.09677821,0.08464881,0.06846463,0.04791966,0.07105903
42,1860,0.09090286,0.07936403,0.06419026,0.04492744,0.0666225
42,1875,0.08540039,0.07442246,0.06019348,0.04212958,0.06247409
42,1890,0.08024631,0.06980117,0.05645574,0.03951307,0.05859457
42,1905,0.07541778,0.06547878,0.05295976,0.03706581,0.05496598
42,1920,0.0708935,0.06143539,0.04968943,0.03477653,0.05157161
42,1935,0.06665359,0.05765241,0.04662973,0.03263471,0.04839586
42,1950,0.06267954,0.05411257,0.04376668,0.03063057,0.04542423
42,1965,0.05895401,0.0507997,0.0410872,0.02875494,0.04264314
42,1980,0.05546089,0.04769882,0.03857918,0.02699935,0.04004002
42,1995,0.05218507,0.04479586,0.03623125,0.02535583,0.03760305
42,2010,0.04911256,0.04207781,0.03403287,0.023817,0.03532131
42,2025,0.04623018,0.03953245,0.03197416,0.02237596,0.03318455
42,2040,0.04352574,0.03714846,0.03004597,0.02102628,0.03118325
42,2055,0.04098776,0.03491521,0.0282397,0.01976196,0.02930851
42,2070,0.03860561,0.03282287,0.02654739,0.01857742,0.02755205
42,2085,0.03636928,0.03086218,0.02496158,0.01746743,0.02590612
42,2100,0.0342695,0.02902459,0.02347532,0.01642713,0.02436353
42,2115,0.03229756,0.02730205,0.02208212,0.01545197,0.02291752
42,2130,0.03044533,0.02568711,0.02077594,0.01453774,0.02156184
42,2145,0.02870523,0.02417276,0.01955112,0.01368046,0.02029061
42,2160,0.02707017,0.02275251,0.01840241,0.01287645,0.01909837
42,2175,0.02553352,0.02142027,0.01732488,0.01212228,0.01798001
42,2190,0.02408908,0.02017036,0.01631395,0.01141472,0.01693077
42,2205,0.02273109,0.0189975,0.01536533,0.01075078,0.01594621
42,2220,0.02145411,0.01789673,0.01447502,0.01012766,0.01502218
42,2235,0.02025309,0.01686345,0.01363929,0.009542742,0.01415479
42,2250,0.0191233,0.01589332,0.01285465,0.008993587,0.01334042
42,2265,0.01806031,0.01498234,0.01211784,0.008477915,0.01257571
42,2280,0.01705998,0.01412674,0.01142582,0.007993594,0.01185747
42,2295,0.01611845,0.013323,0.01077575,0.007538636,0.01118278
42,2310,0.01523209,0.01256783,0.01016496,0.007111178,0.01054887
42,2325,0.0143975,0.01185818,0.009590994,0.006709489,0.009953166
42,2340,0.01361151,0.01119117,0.009051511,0.006331938,0.009393257
42,2355,0.01287116,0.01056413,0.008544355,0.005977015,0.008866899
42,2370,0.01217365,0.009974545,0.008067491,0.005643295,0.008371983
42,2385,0.01151639,0.009420076,0.007619033,0.005329456,0.007906547
42,2400,0.01089693,0.00889853,0.007197202,0.005034256,0.007468749
42,2415,0.01031299,0.008407865,0.006800347,0.004756536,0.007056873
42,2430,0.009762436,0.007946157,0.006426915,0.00449521,0.006669307
42,2445,0.009243254,0.00751162,0.006075459,0.004249265,0.006304549
42,2460,0.00875356,0.007102574,0.005744618,0.004017751,0.005961189
42,2475,0.008291601,0.006717452,0.005433128,0.003799779,0.005637913
42,2490,0.007855718,0.006354782,0.005139798,0.003594517,0.005333484
42,2505,0.007444367,0.006013193,0.004863519,0.003401188,0.005046751
42,2520,0.007056092,0.005691396,0.004603247,0.003219063,0.004776633
42,2535,0.006689532,0.005388187,0.004358009,0.003047459,0.004522118
42,2550,0.006343408,0.005102437,0.004126892,0.002885739,0.004282259
42,2565,0.006016522,0.004833089,0.003909041,0.002733303,0.004056168
42,2580,0.005707748,0.004579154,0.003703656,0.002589591,0.003843016
42,2595,0.005416029,0.004339703,0.003509986,0.002454078,0.003642022
42,2610,0.005140373,0.004113867,0.003327329,0.002326272,0.003452457
42,2625,0.004879849,0.003900832,0.003155024,0.002205711,0.003273637
42,2640,0.004633584,0.003699834,0.002992455,0.002091963,0.003104922
42,2655,0.004400753,0.003510156,0.002839042,0.001984623,0.002945709
42,2670,0.004180588,0.003331128,0.002694243,0.001883311,0.002795436
42,2685,0.003972361,0.00316212,0.002557548,0.00178767,0.002653573
42,2700,0.003775392,0.00300254,0.002428479,0.001697366,0.002519626
42,2715,0.00358904,0.002851835,0.002306587,0.001612085,0.002393127
42,2730,0.003412703,0.002709485,0.002191453,0.001531532,0.002273643
42,2745,0.003245813,0.002575001,0.002082682,0.001455432,0.002160761
42,2760,0.003087839,0.002447927,0.001979903,0.001383525,0.002054098
42,2775,0.002938278,0.00232783,0.001882767,0.001315567,0.001953293
42,2790,0.002796661,0.002214307,0.001790949,0.001251331,0.001858006
42,2805,0.002662543,0.002106979,0.001704142,0.0011906,0.001767919
42,2820,0.002535506,0.00200549,0.001622057,0.001133174,0.001682733
42,2835,0.002415156,0.001909505,0.001544423,0.001078862,0.001602167
42,2850,0.002301125,0.001818708,0.001470986,0.001027487,0.001525957
42,2865,0.002193063,0.001732805,0.001401506,0.0009788818,0.001453853
42,2880,0.002090642,0.001651517,0.00133576,0.0009328882,0.001385624
43,0,0,0,0,0,0
43,3,15.21728,15.66238,13.35934,9.616747,12.82093
43,6,13.69221,12.74885,10.87422,7.635787,10.34571
43,9,11.81509,10.04483,8.567809,6.000918,8.144193
43,12,9.989528,8.160545,6.960594,4.873195,6.61549
43,15,8.452231,6.860695,5.851878,4.095685,5.561141
43,18,7.239356,5.945667,5.071399,3.548677,4.819082
43,21,6.312151,5.290375,4.512463,3.157244,4.287804
43,24,5.613883,4.813534,4.105738,2.872646,3.901317
43,27,5.090598,4.460847,3.804911,2.662321,3.61554
43,30,4.69778,4.19523,3.578351,2.504036,3.400369
43,33,4.40063,3.991122,3.404255,2.382484,3.235062
43,36,4.172977,3.830785,3.267495,2.287043,3.105226
43,39,3.995631,3.701737,3.157422,2.21025,3.000738
43,42,3.854589,3.595216,3.066564,2.146867,2.914492
43,45,3.739767,3.505017,2.989629,2.093191,2.841459
43,48,3.643923,3.426739,2.922861,2.046597,2.778072
43,51,3.561875,3.357258,2.863596,2.005222,2.721801
43,54,3.489907,3.29433,2.809922,1.967734,2.67083
43,57,3.42535,3.236341,2.76046,1.933171,2.623851
43,60,3.366306,3.182138,2.714227,1.90085,2.579932
43,63,3.311422,3.130892,2.670516,1.870279,2.538404
43,66,3.259723,3.081998,2.628812,1.8411,2.498776
43,69,3.210504,3.035012,2.588735,1.813051,2.46069
43,72,3.163252,2.989607,2.550006,1.785938,2.423883
43,75,3.117601,2.945544,2.512423,1.759621,2.38816
43,78,3.073284,2.902644,2.47583,1.733993,2.353378
43,81,3.030101,2.860769,2.440113,1.708975,2.319426
43,84,2.987905,2.819817,2.405182,1.684505,2.28622
43,87,2.946577,2.7797,2.370964,1.660532,2.253691
43,90,2.906036,2.740357,2.337407,1.637021,2.221789
43,93,2.866223,2.701741,2.304469,1.613943,2.190476
43,96,2.827091,2.663811,2.272116,1.591274,2.159719
43,99,2.788603,2.626534,2.240321,1.568996,2.129491
43,102,2.750726,2.589883,2.209059,1.547092,2.099771
43,105,2.713435,2.553833,2.178309,1.525546,2.070538
43,108,2.676709,2.518362,2.148054,1.504347,2.041775
43,111,2.640529,2.483452,2.118278,1.483484,2.013467
43,114,2.604881,2.449088,2.088967,1.462948,1.985602
43,117,2.569751,2.415255,2.060108,1.442728,1.958167
43,120,2.535127,2.381939,2.031692,1.422819,1.931153
43,135,2.369256,2.222717,1.895882,1.327674,1.802047
43,150,2.214677,2.074855,1.769762,1.239327,1.682157
43,165,2.070507,1.937338,1.652466,1.157168,1.570658
43,180,1.935983,1.809314,1.543267,1.080684,1.466858
43,195,1.810412,1.690035,1.441527,1.009429,1.37015
43,210,1.693172,1.578845,1.346686,0.9430087,1.280002
43,225,1.583693,1.475155,1.258244,0.8810707,1.195936
43,240,1.481446,1.378432,1.175743,0.8232949,1.117517
43,255,1.385938,1.288183,1.098765,0.7693875,1.044349
43,270,1.296717,1.20396,1.026926,0.7190802,0.9760666
43,285,1.213361,1.125349,0.9598745,0.6721252,0.912334
43,300,1.135476,1.051966,0.8972821,0.6282935,0.8528401
43,315,1.062698,0.9834563,0.8388459,0.5873725,0.7972969
43,330,0.994685,0.9194891,0.7842847,0.5491654,0.7454369
43,345,0.9311205,0.8597583,0.7333369,0.5134887,0.6970116
43,360,0.8717086,0.8039789,0.6857594,0.4801723,0.6517898
43,375,0.8161733,0.7518852,0.6413258,0.4490575,0.6095562
43,390,0.7642578,0.7032307,0.5998256,0.419997,0.5701109
43,405,0.7157223,0.6577849,0.5610622,0.3928531,0.5332669
43,420,0.6703427,0.615333,0.5248526,0.3674974,0.4988503
43,435,0.6279103,0.5756748,0.4910259,0.3438106,0.4666986
43,450,0.5882303,0.5386239,0.459423,0.321681,0.4366608
43,465,0.5511208,0.5040064,0.4298958,0.301005,0.4085958
43,480,0.5164124,0.4716601,0.4023058,0.2816855,0.3823721
43,495,8.936174,7.30214,6.228411,4.359323,5.919016
43,510,5.151392,4.608386,3.930755,2.750779,3.735311
43,525,4.16493,3.891806,3.319543,2.324185,3.155024
43,540,3.764883,3.54425,3.023092,2.117106,2.873492
43,555,3.49132,3.2846,2.801622,1.962106,2.663028
43,570,3.256452,3.057837,2.608204,1.826621,2.479165
43,585,3.042068,2.851156,2.431914,1.703108,2.311574
43,600,2.843371,2.660419,2.269223,1.589126,2.156911
43,615,2.658406,2.483571,2.118379,1.483454,2.013516
43,630,2.485955,2.31923,1.978203,1.385264,1.880266
43,645,2.325056,2.166304,1.847764,1.293902,1.756275
43,660,2.174857,2.02386,1.726265,1.208807,1.640785
43,675,2.034606,1.891093,1.613021,1.129496,1.533142
43,690,1.903624,1.767289,1.507422,1.055543,1.432768
43,705,1.781271,1.6518,1.408914,0.9865572,1.339136
43,720,1.66696,1.544033,1.316994,0.9221863,1.251765
43,735,1.560152,1.443452,1.231203,0.8621081,1.17022
43,750,1.460341,1.34956,1.151116,0.8060257,1.094099
43,765,1.36706,1.261898,1.076344,0.7536654,1.023028
43,780,1.279874,1.180043,1.006526,0.7047742,0.9566666
43,795,1.198377,1.103603,0.9413257,0.6591173,0.8946946
43,810,1.12219,1.032212,0.8804322,0.6164765,0.8368163
43,825,1.050963,0.9655305,0.823556,0.576649,0.7827562
43,840,0.984365,0.9032427,0.7704272,0.5394458,0.7322581
43,855,0.922091,0.8450542,0.7207949,0.5046911,0.6850836
43,870,0.8638548,0.7906909,0.6744253,0.4722213,0.6410102
43,885,0.8093898,0.7398973,0.6311005,0.4418838,0.5998309
43,900,0.7584467,0.6924348,0.5906171,0.4135359,0.5613524
43,915,0.7107937,0.648082,0.5527861,0.3870454,0.5253949
43,930,0.6662141,0.6066318,0.5174308,0.3622887,0.4917906
43,945,0.6245063,0.5678917,0.4843872,0.3391507,0.4603834
43,960,0.5854819,0.5316818,0.4535018,0.317524,0.4310277
43,975,9.001195,7.35853,6.27651,4.392994,5.964728
43,990,5.212583,4.661414,3.975985,2.782441,3.778296
43,1005,4.22257,3.941624,3.362036,2.353931,3.195408
43,1020,3.819164,3.591083,3.063039,2.145069,2.911456
43,1035,3.542447,3.328633,2.839181,1.988397,2.698722
43,1050,3.304623,3.099249,2.643526,1.851346,2.512735
43,1065,3.087487,2.890123,2.465151,1.726373,2.34316
43,1080,2.886152,2.697061,2.300477,1.611003,2.186613
43,1095,2.698727,2.518043,2.147782,1.504035,2.041459
43,1110,2.52396,2.351663,2.005867,1.404628,1.906557
43,1125,2.360882,2.196822,1.873795,1.312122,1.781013
43,1140,2.208643,2.052586,1.750767,1.225957,1.66407
43,1155,2.066477,1.918139,1.63609,1.145644,1.555066
43,1170,1.933687,1.792756,1.529143,1.070746,1.453411
43,1185,1.809633,1.67578,1.429368,1.000874,1.358574
43,1200,1.693724,1.56662,1.336259,0.9356703,1.270074
43,1215,1.585411,1.46473,1.249351,0.8748105,1.187468
43,1230,1.484185,1.369608,1.168216,0.8179942,1.110349
43,1245,1.389572,1.280791,1.09246,0.7649446,1.038343
43,1260,1.301131,1.197851,1.021716,0.7154054,0.9711018
43,1275,1.218452,1.12039,0.9556446,0.6691388,0.908302
43,1290,1.141152,1.048039,0.893932,0.6259246,0.8496451
