"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|ArterialBlood|Plasma|Aciclovir|Concentration in container [µmol/l]","Organism|ArterialBlood|Plasma|Aciclovir|Plasma Unbound [µmol/l]","Organism|ArterialBlood|BloodCells|Aciclovir|Concentration in container [µmol/l]","Organism|ArterialBlood|Aciclovir|Whole Blood [µmol/l]"
53,2160,0.1064832,0.09724165,0.08142074,0.05656597,0.08056463
53,2175,0.1014008,0.09255727,0.0774985,0.05384082,0.07668353
53,2190,0.09656489,0.08810253,0.07376853,0.05124927,0.0729927
53,2205,0.09196328,0.0838659,0.07022119,0.04878462,0.06948257
53,2220,0.08758458,0.07983667,0.0668475,0.04644062,0.06614429
53,2235,0.08341776,0.07600446,0.06363878,0.04421124,0.06296925
53,2250,0.07945242,0.0723595,0.06058684,0.0420908,0.05994933
53,2265,0.07567869,0.0688925,0.05768391,0.0400739,0.05707688
53,2280,0.07208723,0.0655947,0.05492265,0.03815542,0.05434459
53,2295,0.06866911,0.06245771,0.05229603,0.03633051,0.05174555
53,2310,0.06541586,0.05947357,0.04979741,0.03459451,0.04927316
53,2325,0.06231939,0.05663472,0.04742043,0.03294305,0.04692113
53,2340,0.0593721,0.05393401,0.04515912,0.03137194,0.04468356
53,2355,0.05656665,0.0513646,0.04300774,0.02987723,0.04255478
53,2370,0.05389608,0.04891995,0.04096083,0.02845509,0.04052936
53,2385,0.05135389,0.04659398,0.03901329,0.02710199,0.03860227
53,2400,0.04893376,0.04438079,0.03716018,0.02581451,0.03676862
53,2415,0.04662972,0.04227481,0.03539683,0.0245894,0.03502379
53,2430,0.04443618,0.04027081,0.03371887,0.02342361,0.03336345
53,2445,0.04234774,0.03836374,0.03212208,0.02231422,0.03178344
53,2460,0.04035928,0.03654887,0.03060248,0.02125846,0.0302798
53,2475,0.03846599,0.03482167,0.02915629,0.0202537,0.0288488
53,2490,0.03666324,0.03317785,0.02777992,0.01929745,0.02748689
53,2505,0.03494664,0.03161333,0.02646994,0.01838734,0.02619067
53,2520,0.03331204,0.03012423,0.02522312,0.0175211,0.02495695
53,2535,0.03175544,0.02870686,0.02403635,0.01669659,0.02378265
53,2550,0.0302731,0.02735773,0.02290671,0.01591177,0.02266488
53,2565,0.02886143,0.02607349,0.02183141,0.0151647,0.02160089
53,2580,0.02751697,0.02485096,0.02080779,0.01445354,0.02058802
53,2595,0.02623654,0.02368716,0.01983333,0.01377654,0.01962381
53,2610,0.025017,0.02257921,0.01890565,0.01313204,0.01870587
53,2625,0.02385544,0.02152439,0.01802244,0.01251843,0.01783195
53,2640,0.02274906,0.02052013,0.01718157,0.01193425,0.01699992
53,2655,0.02169522,0.01956397,0.01638097,0.01137803,0.01620773
53,2670,0.02069137,0.01865355,0.01561868,0.01084844,0.01545346
53,2685,0.01973513,0.01778669,0.01489285,0.01034418,0.01473526
53,2700,0.0188242,0.01696125,0.01420171,0.009864016,0.01405138
53,2715,0.01795642,0.01617523,0.01354357,0.009406787,0.01340017
53,2730,0.01712972,0.01542674,0.01291685,0.008971384,0.01278004
53,2745,0.01634212,0.01471393,0.01232002,0.008556747,0.01218949
53,2760,0.01559176,0.01403511,0.01175164,0.008161874,0.01162708
53,2775,0.01487685,0.01338862,0.01121033,0.007785813,0.01109147
53,2790,0.01419569,0.0127729,0.01069479,0.007427648,0.01058135
53,2805,0.01354668,0.01218647,0.01020377,0.007086523,0.01009549
53,2820,0.01292828,0.01162791,0.009736085,0.006761614,0.009632728
53,2835,0.01233902,0.01109588,0.009290616,0.006452137,0.009191946
53,2850,0.01177752,0.01058911,0.008866297,0.006157353,0.008772091
53,2865,0.01124246,0.01010638,0.008462106,0.005876554,0.008372152
53,2880,0.01073257,0.009646535,0.008077075,0.005609066,0.007991172
54,0,0,0,0,0,0
54,3,19.18483,18.5579,14.79168,10.51622,15.26081
54,6,16.30585,14.55579,11.60178,8.081933,11.90151
54,9,13.39528,11.28911,8.998053,6.252743,9.224202
54,12,10.98268,9.226853,7.354315,5.105723,7.53719
54,15,9.202117,7.910646,6.305225,4.374236,6.460718
54,18,7.951102,7.04926,5.618652,3.895966,5.756409
54,21,7.089819,6.473449,5.159699,3.576603,5.285742
54,24,6.499964,6.080293,4.846332,3.358801,4.964481
54,27,6.094165,5.805325,4.627167,3.206662,4.739873
54,30,5.811366,5.607581,4.469554,3.097388,4.578402
54,33,5.610266,5.460676,4.352462,3.016306,4.458484
54,36,5.463295,5.347524,4.262274,2.953918,4.366146
54,39,5.352192,5.25695,4.190082,2.904017,4.292248
54,42,5.264905,5.181609,4.130031,2.862529,4.230786
54,45,5.193538,5.116708,4.078301,2.826796,4.177844
54,48,5.132882,5.059055,4.032348,2.79505,4.130813
54,51,5.079495,5.00652,3.990475,2.766116,4.087954
54,54,5.031113,4.957686,3.951551,2.73921,4.04811
54,57,4.986237,4.911594,3.914814,2.713804,4.0105
54,60,4.943854,4.867581,3.879733,2.689533,3.974581
54,63,4.903272,4.825181,3.845937,2.666143,3.939975
54,66,4.864035,4.784078,3.813176,2.64346,3.906425
54,69,4.825846,4.744054,3.781275,2.621366,3.873752
54,72,4.788503,4.704951,3.750108,2.599774,3.841828
54,75,4.751854,4.666645,3.719576,2.578618,3.810554
54,78,4.715789,4.629043,3.689604,2.557846,3.779852
54,81,4.680233,4.592072,3.660137,2.537421,3.749665
54,84,4.645133,4.555679,3.631129,2.517312,3.719948
54,87,4.610446,4.519818,3.602546,2.497496,3.690666
54,90,4.576144,4.484454,3.574359,2.477953,3.661789
54,93,4.5422,4.449553,3.546541,2.458665,3.633289
54,96,4.508594,4.41509,3.519072,2.439618,3.605146
54,99,4.475307,4.381039,3.491931,2.420799,3.57734
54,102,4.442327,4.347381,3.465104,2.402196,3.549855
54,105,4.409644,4.314098,3.438576,2.383801,3.522676
54,108,4.377247,4.281177,3.412336,2.365605,3.495792
54,111,4.345129,4.248601,3.386372,2.347601,3.469191
54,114,4.313284,4.216361,3.360674,2.329781,3.442863
54,117,4.281704,4.184443,3.335234,2.31214,3.416799
54,120,4.250382,4.152837,3.310042,2.294672,3.39099
54,135,4.097496,3.999194,3.18758,2.209757,3.265525
54,150,3.950443,3.852224,3.070437,2.128534,3.145511
54,165,3.808893,3.71132,2.958128,2.050666,3.030452
54,180,3.672571,3.57603,2.850294,1.975903,2.919978
54,195,3.541247,3.446003,2.746656,1.90405,2.813802
54,210,3.414727,3.320962,2.646991,1.834954,2.711699
54,225,3.292823,3.200665,2.551108,1.768479,2.613469
54,240,3.175365,3.0849,2.458837,1.704509,2.51894
54,255,3.062188,2.973475,2.370025,1.642938,2.427955
54,270,2.953134,2.866211,2.284529,1.583667,2.340368
54,285,2.848051,2.76294,2.202217,1.526602,2.256042
54,300,2.746791,2.663506,2.122962,1.471658,2.174848
54,315,2.649214,2.567757,2.046645,1.41875,2.096664
54,330,2.555184,2.475553,1.973153,1.367801,2.021374
54,345,2.464567,2.386754,1.902376,1.318734,1.948866
54,360,2.377238,2.301232,1.83421,1.271478,1.879032
54,375,2.293073,2.218859,1.768554,1.225962,1.811771
54,390,2.211954,2.139515,1.705312,1.182119,1.746983
54,405,2.133769,2.063084,1.644393,1.139887,1.684573
54,420,2.058408,1.989456,1.585707,1.099204,1.624452
54,435,1.985767,1.918524,1.52917,1.06001,1.566533
54,450,1.915743,1.850185,1.4747,1.022249,1.510731
54,465,1.848241,1.784342,1.42222,0.9858682,1.456968
54,480,1.783168,1.720902,1.371654,0.9508142,1.405166
54,495,10.92252,9.570366,7.628114,5.291254,7.81593
54,510,7.471323,7.208453,5.745538,3.981881,5.885558
54,525,6.795196,6.660827,5.30905,3.67993,5.438659
54,540,6.489247,6.356971,5.066859,3.512427,5.190708
54,555,6.243057,6.10333,4.864694,3.372391,4.983645
54,570,6.015121,5.870357,4.679001,3.243667,4.793414
54,585,5.79817,5.651002,4.504163,3.122441,4.614292
54,600,5.590294,5.442533,4.338002,3.007228,4.444058
54,615,5.39053,5.243385,4.17927,2.897171,4.281437
54,630,5.198285,5.052565,4.027175,2.791718,4.125618
54,645,5.013125,4.869372,3.881161,2.690486,3.976029
54,660,4.834749,4.693316,3.740834,2.593198,3.832267
54,675,4.662878,4.523995,3.605875,2.499634,3.694007
54,690,4.497244,4.36107,3.476015,2.409606,3.560969
54,705,4.337613,4.204246,3.351017,2.322949,3.432914
54,720,4.183763,4.053261,3.230675,2.23952,3.309627
54,735,4.035482,3.907876,3.114795,2.159185,3.190913
54,750,3.892565,3.767865,3.003198,2.08182,3.076587
54,765,3.754818,3.633019,2.895718,2.00731,2.966478
54,780,3.622047,3.503136,2.792195,1.935542,2.860423
54,795,3.494071,3.378026,2.692474,1.866412,2.758264
54,810,3.370712,3.257504,2.596412,1.799817,2.659852
54,825,3.251799,3.141394,2.503866,1.735661,2.565043
54,840,3.137169,3.02953,2.414704,1.67385,2.473701
54,855,3.026663,2.921748,2.328796,1.614295,2.385693
54,870,2.920128,2.817894,2.246018,1.556911,2.300891
54,885,2.81742,2.717824,2.166257,1.501618,2.21918
54,900,2.718396,2.621392,2.089396,1.448336,2.140439
54,915,2.622918,2.52846,2.015323,1.396986,2.064556
54,930,2.530861,2.438901,1.94394,1.347502,1.991428
54,945,2.442098,2.352593,1.875147,1.299814,1.920953
54,960,2.356504,2.269403,1.808841,1.253848,1.853026
54,975,11.47607,10.09987,8.050159,5.583786,8.248276
54,990,8.005756,7.719544,6.152906,4.264246,6.302872
54,1005,7.311195,7.154191,5.702288,3.9525,5.841498
54,1020,6.987451,6.833231,5.446465,3.775548,5.579581
54,1035,6.724087,6.56309,5.231147,3.626395,5.359045
54,1050,6.479581,6.314197,5.032766,3.488876,5.155816
54,1065,6.246629,6.079478,4.845682,3.359161,4.964148
54,1080,6.023315,5.856186,4.667706,3.235759,4.781811
54,1095,5.808648,5.642734,4.497573,3.117798,4.607511
54,1110,5.602022,5.438112,4.334478,3.004721,4.440422
54,1125,5.40298,5.241601,4.177848,2.89613,4.279958
54,1140,5.211201,5.052691,4.027276,2.791741,4.125701
54,1155,5.026393,4.870965,3.882431,2.691324,3.977313
54,1170,4.848276,4.696071,3.74303,2.594682,3.834502
54,1185,4.676592,4.527696,3.608825,2.501644,3.697014
54,1200,4.511107,4.365563,3.479597,2.412055,3.564625
54,1215,4.351594,4.209418,3.35514,2.325776,3.437124
54,1230,4.197836,4.059022,3.235266,2.242674,3.314319
54,1245,4.049622,3.914153,3.119798,2.162626,3.196027
54,1260,3.906747,3.774597,3.008564,2.085514,3.082073
54,1275,3.769016,3.640149,2.901401,2.011225,2.97229
54,1290,3.636239,3.510615,2.798155,1.939651,2.866519
54,1305,3.508234,3.385807,2.698676,1.870688,2.764608
54,1320,3.384826,3.265546,2.602822,1.804239,2.66641
54,1335,3.265846,3.149661,2.510455,1.740208,2.571785
54,1350,3.151129,3.037984,2.421442,1.678501,2.480596
54,1365,3.040519,2.930359,2.335659,1.619034,2.392716
54,1380,2.933869,2.82664,2.252989,1.561725,2.308025
54,1395,2.831028,2.726669,2.173307,1.506488,2.226395
54,1410,2.731857,2.630313,2.096506,1.453248,2.147717
54,1425,2.636227,2.537443,2.022483,1.401935,2.071884
54,1440,2.544006,2.447925,1.951132,1.352473,1.998789
54,1455,2.455065,2.361629,1.88235,1.304792,1.928326
54,1470,2.369292,2.278444,1.816046,1.25883,1.860402
54,1485,2.28657,2.198254,1.752131,1.214523,1.794925
54,1500,2.206782,2.120942,1.690509,1.171806,1.731797
54,1515,2.129827,2.046407,1.6311,1.130623,1.670936
54,1530,2.055604,1.974546,1.573823,1.090919,1.612259
54,1545,1.984009,1.905257,1.518596,1.052636,1.555682
54,1560,1.914947,1.838448,1.465345,1.015722,1.50113
54,1575,1.84833,1.774028,1.413999,0.9801289,1.448529
54,1590,1.784067,1.711908,1.364486,0.9458067,1.397807
54,1605,1.722073,1.652003,1.316738,0.9127084,1.348892
54,1620,1.662266,1.594234,1.270693,0.8807902,1.301722
54,1635,1.604569,1.538523,1.226289,0.8500093,1.256233
54,1650,1.548903,1.484792,1.183462,0.8203223,1.21236
54,1665,1.495196,1.432971,1.142158,0.7916908,1.170046
54,1680,1.443381,1.382993,1.102322,0.7640771,1.129237
54,1695,1.393384,1.334785,1.063898,0.737442,1.089874
54,1710,1.345144,1.288286,1.026836,0.7117512,1.051907
54,1725,1.298598,1.243436,0.9910873,0.6869711,1.015285
54,1740,1.253684,1.200172,0.9566037,0.6630678,0.9799592
54,1755,1.210343,1.158437,0.9233388,0.6400092,0.9458816
54,1770,1.168521,1.118177,0.8912497,0.6177657,0.9130086
54,1785,1.128164,1.07934,0.8602939,0.5963079,0.8812968
54,1800,1.089217,1.041871,0.830429,0.5756063,0.8507024
54,1815,1.051632,1.005723,0.8016171,0.5556347,0.8211867
54,1830,1.015361,0.9708492,0.7738208,0.5363671,0.7927116
54,1845,0.9803557,0.9372014,0.7470016,0.5177768,0.7652373
54,1860,0.9465715,0.904737,0.7211257,0.4998404,0.7387294
54,1875,0.9139662,0.8734143,0.6961598,0.4825348,0.7131537
54,1890,0.882497,0.8431911,0.6720703,0.4658367,0.6884758
54,1905,0.8521234,0.8140281,0.6488256,0.4497244,0.6646636
54,1920,0.8228076,0.7858881,0.6263965,0.4341773,0.6416867
54,1935,0.7945122,0.7587347,0.6047537,0.4191753,0.6195154
54,1950,0.7671998,0.7325312,0.5838681,0.4046983,0.5981197
54,1965,0.7408368,0.7072452,0.5637137,0.390728,0.5774731
54,1980,0.7153903,0.6828441,0.5442647,0.3772467,0.5575492
54,1995,0.6908263,0.659295,0.5254948,0.3642361,0.5383208
54,2010,0.6671147,0.6365684,0.5073804,0.3516801,0.5197642
54,2025,0.6442261,0.6146358,0.4898989,0.3395627,0.5018558
54,2040,0.6221305,0.593468,0.473027,0.3278678,0.4845719
54,2055,0.6008003,0.573038,0.4567432,0.3165805,0.4678904
54,2070,0.580209,0.5533201,0.4410269,0.3056868,0.4517905
54,2085,0.5603308,0.5342892,0.4258582,0.2951725,0.4362514
54,2100,0.5411397,0.51592,0.411217,0.285024,0.4212527
54,2115,0.5226126,0.4981901,0.3970852,0.2752285,0.4067758
54,2130,0.5047264,0.481077,0.3834451,0.2657739,0.3928027
54,2145,0.4874575,0.4645579,0.3702785,0.2566475,0.3793146
54,2160,0.4707851,0.4486126,0.3575692,0.2478381,0.366295
54,2175,0.4546887,0.4332212,0.3453014,0.2393347,0.3537277
54,2190,0.4391475,0.4183635,0.3334589,0.2311261,0.3415962
54,2205,0.4241422,0.4040208,0.322027,0.2232022,0.3298852
54,2220,0.4096546,0.3901754,0.3109915,0.215553,0.3185802
54,2235,0.3956664,0.3768098,0.3003384,0.2081688,0.307667
54,2250,0.3821598,0.3639067,0.2900538,0.2010402,0.2971314
54,2265,0.3691185,0.3514502,0.2801253,0.1941583,0.2869605
54,2280,0.3565265,0.3394249,0.2705405,0.1875147,0.2771417
54,2295,0.3443674,0.327815,0.2612868,0.1811006,0.2676621
54,2310,0.3326267,0.3166065,0.252353,0.1749082,0.2585101
54,2325,0.3212901,0.3057854,0.243728,0.1689298,0.2496746
54,2340,0.3103429,0.2953378,0.2354006,0.1631579,0.241144
54,2355,0.2997719,0.2852507,0.2273607,0.1575851,0.2329078
54,2370,0.2895642,0.2755118,0.2195982,0.1522046,0.2249559
54,2385,0.2797071,0.2661088,0.2121035,0.1470098,0.2172782
54,2400,0.2701883,0.2570298,0.2048671,0.141994,0.2098651
54,2415,0.2609962,0.2482638,0.19788,0.137151,0.2027075
54,2430,0.2521197,0.2397999,0.1911339,0.132475,0.1957967
54,2445,0.2435474,0.2316272,0.1846198,0.1279599,0.1891236
54,2460,0.2352691,0.2237358,0.1783299,0.1236002,0.1826802
54,2475,0.2272747,0.2161162,0.1722566,0.1193906,0.1764587
54,2490,0.2195542,0.2087585,0.1663921,0.1153257,0.1704511
54,2505,0.2120981,0.2016538,0.1607293,0.1114006,0.16465
54,2520,0.2048974,0.1947933,0.1552611,0.1076105,0.1590484
54,2535,0.1979434,0.1881687,0.1499809,0.1039506,0.1536393
54,2550,0.1912273,0.1817714,0.1448819,0.1004164,0.1484158
54,2565,0.1847411,0.1755939,0.1399581,0.09700351,0.1433718
54,2580,0.1784769,0.1696285,0.1352033,0.09370788,0.138501
54,2595,0.1724267,0.1638676,0.1306116,0.09052524,0.1337973
54,2610,0.1665836,0.1583045,0.1261774,0.08745181,0.1292549
54,2625,0.1609403,0.1529322,0.1218955,0.08448385,0.1248684
54,2640,0.1554897,0.147744,0.1177601,0.08161756,0.1206321
54,2655,0.1502254,0.1427335,0.1137666,0.07884951,0.1165411
54,2670,0.145141,0.1378949,0.1099099,0.07617635,0.1125903
54,2685,0.1402303,0.1332219,0.1061853,0.07359476,0.1087748
54,2700,0.1354871,0.1287089,0.1025882,0.07110152,0.1050899
54,2715,0.1309059,0.1243505,0.09911425,0.06869366,0.1015312
54,2730,0.1264812,0.1201413,0.09575927,0.06636825,0.09809433
54,2745,0.1222073,0.1160759,0.09251899,0.06412234,0.09477497
54,2760,0.1180793,0.1121497,0.08938956,0.06195328,0.09156918
54,2775,0.1140922,0.1083579,0.08636723,0.05985844,0.0884731
54,2790,0.1102409,0.1046955,0.08344814,0.05783516,0.08548277
54,2805,0.1065209,0.1011583,0.08062883,0.05588104,0.08259465
54,2820,0.1029278,0.09774212,0.0779059,0.05399373,0.07980528
54,2835,0.09945719,0.09444258,0.07527599,0.05217089,0.07711118
54,2850,0.09610474,0.09125568,0.07273585,0.05041027,0.07450906
54,2865,0.09286655,0.08817764,0.07028248,0.0487098,0.07199582
54,2880,0.0897387,0.08520472,0.06791291,0.04706741,0.06956843
55,0,0,0,0,0,0
55,3,17.43511,17.31192,14.7861,10.60925,14.56383
55,6,14.75182,12.59679,10.75891,7.568883,10.53535
55,9,11.75113,9.334299,7.972416,5.602702,7.804344
55,12,9.322817,7.387902,6.31,4.430743,6.175467
55,15,7.575761,6.173476,5.27276,3.699827,5.15928
55,18,6.37418,5.390944,4.604401,3.229295,4.504668
55,21,5.560943,4.87319,4.162187,2.918325,4.071695
55,24,5.010858,4.521232,3.86158,2.707184,3.777472
55,27,4.634898,4.274362,3.650728,2.559263,3.571171
55,30,4.372708,4.094796,3.497362,2.451786,3.421162
55,33,4.184484,3.958679,3.381104,2.370387,3.30748
55,36,4.044291,3.850889,3.289041,2.305968,3.217471
55,39,3.93531,3.761732,3.212892,2.2527,3.143029
55,42,3.846733,3.685031,3.147382,2.206875,3.078987
55,45,3.771621,3.616816,3.089119,2.166112,3.022027
55,48,3.705491,3.554503,3.035898,2.128865,2.969991
55,51,3.645466,3.496422,2.986291,2.094133,2.921484
55,54,3.589688,3.441474,2.93936,2.061262,2.875587
55,57,3.536938,3.388923,2.894476,2.029815,2.831688
55,60,3.486414,3.338272,2.851215,1.999495,2.789373
55,63,3.437603,3.28919,2.809294,1.970106,2.748366
55,66,3.390174,3.241452,2.768522,1.941517,2.708479
55,69,3.343898,3.194895,2.728757,1.913629,2.669576
55,72,3.298622,3.149401,2.6899,1.886375,2.63156
55,75,3.254209,3.104863,2.651861,1.859692,2.594343
55,78,3.210576,3.061211,2.614578,1.833537,2.557864
55,81,3.167671,3.018391,2.578005,1.807879,2.522081
55,84,3.125457,2.976361,2.542107,1.782694,2.486958
55,87,3.083908,2.935088,2.506856,1.757962,2.452466
55,90,3.042998,2.894539,2.472223,1.733664,2.418581
55,93,3.002702,2.854685,2.438184,1.709783,2.385275
55,96,2.962997,2.815498,2.404714,1.686301,2.352527
55,99,2.923863,2.776953,2.371793,1.663205,2.320316
55,102,2.885288,2.739031,2.339404,1.640482,2.288626
55,105,2.84726,2.701714,2.307531,1.618122,2.257441
55,108,2.809768,2.664985,2.276161,1.596115,2.226749
55,111,2.772801,2.628829,2.24528,1.574452,2.196534
55,114,2.736349,2.593229,2.214875,1.553123,2.166785
55,117,2.700398,2.558171,2.184931,1.532118,2.137489
55,120,2.664942,2.523642,2.155441,1.511432,2.108636
55,135,2.49475,2.358505,2.014397,1.412502,1.970644
55,150,2.335733,2.204977,1.883269,1.320534,1.842355
55,165,2.187078,2.062,1.761152,1.234891,1.722885
55,180,2.048038,1.928677,1.647281,1.155035,1.611484
55,195,1.917972,1.804259,1.541016,1.080515,1.507524
55,210,1.796298,1.688093,1.441799,1.010939,1.41046
55,225,1.682459,1.579584,1.349122,0.9459504,1.319794
55,240,1.575942,1.478196,1.262526,0.8852268,1.235078
55,255,1.476274,1.383441,1.181596,0.8284769,1.155906
55,270,1.38301,1.294871,1.105948,0.775431,1.0819
55,285,1.295731,1.212068,1.035226,0.72584,1.012714
55,300,1.214053,1.134649,0.9691027,0.6794736,0.9480271
55,315,1.137611,1.062257,0.9072731,0.6361184,0.8875403
55,330,1.066067,0.9945604,0.8494532,0.5955749,0.8309763
55,345,0.9991024,0.9312485,0.7953786,0.557658,0.7780764
55,360,0.9364203,0.8720335,0.7448031,0.5221947,0.7285996
55,375,0.8777434,0.8166463,0.697497,0.4890242,0.6823213
55,390,0.8228127,0.7648361,0.6532458,0.4579959,0.6390316
55,405,0.7713854,0.7163682,0.6118495,0.4289695,0.5985348
55,420,0.7232343,0.6710238,0.5731208,0.4018138,0.5606477
55,435,0.6781478,0.6285989,0.5368858,0.3764068,0.5252001
55,450,0.6359281,0.5889032,0.5029817,0.3526343,0.492033
55,465,0.59639,0.5517587,0.4712566,0.3303897,0.4609974
55,480,0.5593612,0.5169997,0.441569,0.3095738,0.4319551
55,495,8.100492,6.657917,5.686521,3.989903,5.564031
55,510,4.864916,4.548841,3.885162,2.72366,3.800517
55,525,4.233416,4.042369,3.452584,2.420923,3.377576
55,540,3.919649,3.737119,3.19187,2.238313,3.122609
55,555,3.660711,3.478729,2.971179,2.083549,2.906705
55,570,3.42453,3.245062,2.771605,1.943544,2.711439
55,585,3.205323,3.030341,2.588212,1.81489,2.532006
55,600,3.001017,2.831771,2.418613,1.695924,2.366074
55,615,2.810229,2.647448,2.261183,1.585505,2.212051
55,630,2.631918,2.475958,2.114713,1.482781,2.068755
55,645,2.46515,2.316143,1.978216,1.387056,1.935217
55,660,2.309138,2.167055,1.85088,1.297759,1.810644
55,675,2.163176,2.027879,1.73201,1.214402,1.694354
55,690,2.026587,1.897884,1.620981,1.136545,1.585735
55,705,1.89876,1.776417,1.517236,1.063797,1.484243
55,720,1.779129,1.662891,1.420274,0.9958053,1.389386
55,735,1.667162,1.556763,1.32963,0.9322453,1.300711
55,750,1.56236,1.457536,1.24488,0.8728182,1.217801
55,765,1.464261,1.364747,1.165629,0.8172475,1.140272
55,780,1.37243,1.277969,1.091512,0.7652773,1.067765
55,795,1.286463,1.196804,1.022189,0.7166689,0.9999487
55,810,1.20598,1.120883,0.9573455,0.6712013,0.9365137
55,825,1.130628,1.049862,0.8966866,0.6286684,0.8771728
55,840,1.060073,0.9834195,0.8399377,0.5888774,0.8216572
55,855,0.9940088,0.9212561,0.786844,0.5516495,0.7697173
55,870,0.9321435,0.8630921,0.7371663,0.5168169,0.7211193
55,885,0.8742065,0.8086663,0.6906812,0.4842232,0.6756446
55,900,0.8199441,0.7577345,0.6471804,0.4537222,0.6330895
55,915,0.7691201,0.7100695,0.6064698,0.4251777,0.5932639
55,930,0.7215127,0.6654585,0.5683675,0.3984622,0.55599
55,945,0.6769136,0.6237014,0.5327028,0.3734559,0.5211008
55,960,0.6351305,0.5846142,0.4993185,0.3500487,0.4884423
55,975,8.171772,6.721481,5.740811,4.027955,5.617135
55,990,4.932016,4.608591,3.936194,2.759424,3.850432
55,1005,4.296552,4.098515,3.500538,2.454531,3.424482
55,1020,3.979139,3.789946,3.23699,2.269934,3.166742
55,1035,3.71676,3.52843,3.013628,2.113299,2.948226
55,1050,3.47724,3.291766,2.811494,1.971499,2.750456
55,1065,3.254971,3.074276,2.625736,1.841187,2.56871
55,1080,3.047784,2.873104,2.453916,1.720664,2.400604
55,1095,2.85428,2.686334,2.294396,1.60878,2.244537
55,1110,2.673403,2.512538,2.145957,1.504676,2.099315
55,1125,2.504239,2.350568,2.007618,1.40766,1.963976
55,1140,2.345977,2.199458,1.878555,1.317153,1.837713
55,1155,2.197891,2.058378,1.758059,1.232656,1.719832
55,1170,2.059307,1.926594,1.645502,1.153728,1.609719
55,1185,1.929604,1.80345,1.540325,1.079976,1.506825
55,1200,1.808208,1.688346,1.442015,1.01104,1.410651
55,1215,1.694577,1.580735,1.350104,0.946592,1.320736
55,1230,1.58821,1.480112,1.264162,0.8863294,1.236661
55,1245,1.488638,1.386011,1.18379,0.8299734,1.158035
55,1260,1.395422,1.298,1.108621,0.7772651,1.084499
55,1275,1.308151,1.215678,1.038309,0.7279637,1.015715
55,1290,1.226442,1.138669,0.9725358,0.6818447,0.9513708
55,1305,1.149934,1.066624,0.9110025,0.638699,0.8911747
55,1320,1.078292,0.9992179,0.8534311,0.5983315,0.8348544
55,1335,1.011202,0.9361474,0.7995627,0.5605606,0.7821568
55,1350,0.9483708,0.87713,0.7491559,0.5252172,0.7328457
55,1365,0.8895227,0.8219,0.701984,0.4921422,0.6866993
55,1380,0.8344031,0.7702128,0.6578381,0.461189,0.643513
55,1395,0.7827709,0.7218366,0.61652,0.4322188,0.6030933
55,1410,0.7344023,0.6765566,0.5778465,0.4051029,0.5652606
55,1425,0.6890876,0.6341718,0.5416456,0.3797209,0.529847
55,1440,0.64663,0.5944934,0.5077564,0.3559599,0.4966947
55,1455,0.606847,0.5573468,0.4760294,0.3337151,0.4656578
55,1470,0.5695667,0.5225675,0.4463244,0.312888,0.4365989
55,1485,0.5346284,0.4900019,0.4185102,0.2933868,0.4093897
55,1500,0.501883,0.4595076,0.3924651,0.2751261,0.3839112
55,1515,0.4711897,0.4309502,0.3680742,0.2580253,0.360051
55,1530,0.4424179,0.4042049,0.345231,0.2420097,0.3377048
55,1545,0.4154449,0.3791548,0.3238358,0.2270094,0.3167752
55,1560,0.3901556,0.3556903,0.3037948,0.2129586,0.2971703
55,1575,0.3664435,0.3337098,0.2850213,0.1997966,0.2788054
55,1590,0.3442079,0.3131176,0.2674335,0.187466,0.2616004
55,1605,0.323355,0.2938243,0.2509551,0.1759133,0.2454808
55,1620,0.3037972,0.275747,0.2355152,0.1650887,0.2303771
55,1635,0.2854523,0.2588071,0.2210469,0.1549453,0.2162238
55,1650,0.2682436,0.2429321,0.2074881,0.1454397,0.2029602
55,1665,0.2520992,0.2280538,0.1947806,0.1365309,0.1905294
55,1680,0.2369518,0.2141083,0.1828697,0.1281807,0.1788779
55,1695,0.2227386,0.2010361,0.1717048,0.1203535,0.1679562
55,1710,0.2094007,0.1887815,0.1612381,0.1130158,0.1577175
55,1725,0.1968829,0.1772922,0.1514251,0.1061365,0.1481184
55,1740,0.1851338,0.1665197,0.1422243,0.09968645,0.1391181
55,1755,0.174105,0.1564182,0.1335966,0.09363817,0.1306784
55,1770,0.1637515,0.1469452,0.1255057,0.08796626,0.1227638
55,1785,0.1540308,0.1380607,0.1179175,0.08264679,0.115341
55,1800,0.1449034,0.1297274,0.1108001,0.07765734,0.1083787
55,1815,0.1363324,0.1219105,0.1041236,0.07297711,0.1018478
55,1830,0.1282828,0.1145771,0.09786022,0.06858646,0.09572095
55,1845,0.1207223,0.1076969,0.0919838,0.06446712,0.08997267
55,1860,0.1136204,0.1012411,0.08646997,0.06060199,0.08457909
55,1875,0.1069486,0.09518307,0.08129577,0.05697497,0.07951774
55,1890,0.1006803,0.08949772,0.07643992,0.05357113,0.07476782
55,1905,0.09479041,0.08416161,0.07188236,0.05037642,0.07030968
55,1920,0.0892555,0.07915277,0.06760432,0.04737766,0.06612498
55,1935,0.08405371,0.07445075,0.06358832,0.04456262,0.06219662
